DateTime,TweetId,Text,Username,Language,Hashtags,ReplyCount,RetweetCount,LikeCount,QuoteCount,Sentiment,Value
2023-05-02 21:45:06+00:00,1653515985905696768,"Democrats wants to give lectures about upholding our institutions and protecting democracy. Yet they continue their reckless attacks against our courts. Today's hearing on ""Supreme Court Ethics Reform"" was just another chapter in their campaign to undermine our federal judiciary.",LeaderMcConnell,en,,721,53,346,39,negative,0.25305
2023-05-01 20:20:44+00:00,1653132366880153603,"Janet Mullins Grissom was an incredible friend, an amazing public servant, and a remarkable Kentuckian. I was so lucky to have Janet as my first Senate campaign manager and first chief of staff. 

My full remarks: https://t.co/xjbRRNQqPY",LeaderMcConnell,en,,53,20,88,2,positive,0.9704999999999999
2023-04-27 17:30:27+00:00,1651639963031674890,"I was honored to welcome President Yoon Suk Yeol of the Republic of Korea to the U.S. Capitol. His visit underscores our nations’ shared commitment to strong democracies, innovative free enterprise economies, and a vital military alliance.

Full Statement: https://t.co/1dbLIyskC5 https://t.co/eO92qKspbe",LeaderMcConnell,en,,137,19,120,8,positive,0.9851
2023-04-26 21:53:56+00:00,1651343881437429760,House Republicans just passed a plan to rein in Democrats' reckless spending. President Biden's last phony excuse for not doing his job has run out. It’s way past time for the President to sit down with Speaker McCarthy and negotiate a bipartisan path forward on the debt ceiling.,LeaderMcConnell,en,,737,81,478,44,negative,0.20029999999999998
2023-04-26 17:18:46+00:00,1651274633293840400,I strongly support @SenatorFischer’s resolution to roll back President Biden's radical emissions rules and the Democrats' war on truckers. Families have already been hammered by Democrats' inflation. They can’t afford to wait even longer and pay even more for what they need.,LeaderMcConnell,en,,198,28,171,16,negative,0.436
2023-04-26 16:07:22+00:00,1651256665612722176,"Democrats talk about defending our democracy, but they attack our judiciary and the rule of law. Since character assassination hasn't worked, Senate Democrats are now threatening to de-fund the security for the Justices and their families if SCOTUS doesn’t do what liberals want.",LeaderMcConnell,en,,662,93,267,49,negative,0.04454999999999998
2023-04-25 20:34:56+00:00,1650961612973436949,".@POTUS continues to not engage on the debt limit with @SpeakerMcCarthy. A position so absurd even fellow Democrats are not buying it. It’s past time for President Biden to stop the partisan stubbornness, join Speaker McCarthy at the grown-ups’ table, and get talking.",LeaderMcConnell,en,,1391,225,1210,104,negative,0.1578
2023-04-21 14:52:39+00:00,1649425923832262658,"Democrats want to give Washington bureaucrats new power over every ditch and puddle on American farmers’ land. Kentuckians know that’s not commonsense conservation. We have to stand with rural America and stop @POTUS’ power grab.
https://t.co/GUwF51e9JO",LeaderMcConnell,en,,263,51,200,18,negative,0.38685
2023-04-20 19:33:09+00:00,1649134123120771072,President Biden’s nominee to run the Labor Department let billions of dollars in fraud occur on her watch in California. She wants to help Big Labor bosses take money from independent contractors’ paychecks to send to left-wing causes. The Senate should not confirm Julie Su.,LeaderMcConnell,en,,262,72,293,18,negative,0.3634
2023-04-19 21:44:16+00:00,1648804734805876736,The EPA says it will try to slap a radical new mandate on our country regarding electric vehicles. The same Administration that can’t secure our border wants to micromanage Americans’ garages and driveways. Rural America cannot have California liberals dictating what they drive.,LeaderMcConnell,en,,287,51,299,25,positive,0.7294
2023-04-19 20:57:25+00:00,1648792943606497281,"House Republicans’ H.R. 1 would be a huge shot in the arm for U.S. energy. But @SenSchumer declared the bill “dead on arrival.” The result is going to be fewer jobs, higher bills, less energy independence, and weaker national security.",LeaderMcConnell,en,,177,33,120,18,positive,0.6970000000000001
2023-04-18 20:01:28+00:00,1648416473931497475,"Today is Tax Day, and @POTUS wants to make your next one even worse. The Democrats have funneled billions and billions of dollars to the IRS to fund more audits and they want nearly $5 trillion in historic tax hikes.

The polar opposite of what working families need.",LeaderMcConnell,en,,436,49,200,33,negative,0.29905000000000004
2023-04-17 19:59:38+00:00,1648053625388687361,"President Biden is on the clock to negotiate a bipartisan debt ceiling solution with @SpeakerMcCarthy. The White House cannot ignore reality and declare “no talks, no reforms.” Even Democrats in Congress are calling for compromise. The President has to stop wasting time.",LeaderMcConnell,en,,445,48,293,32,negative,0.18209999999999998
2023-04-13 18:30:56+00:00,1646581751924269056,I am looking forward to returning to the Senate on Monday. We've got important business to tackle and big fights to win for Kentuckians and the American people.,LeaderMcConnell,en,,4320,268,1388,686,positive,0.7202
2023-04-10 15:04:27+00:00,1645442626584297475,"Elaine and I are devastated by the news coming out of Louisville this morning. Thank you to LMPD and our first responders for your bravery at the scene. We send our prayers to the victims, their families, and the city of Louisville as we await more information.",LeaderMcConnell,en,,4919,103,698,624,uncertain,0.4742
2023-04-07 15:55:46+00:00,1644368377589145600,".@SenSchumer and I strongly condemn the wrongful detention of U.S. citizen and Wall Street Journal reporter Evan Gershkovich. We demand the baseless, fabricated charges against Mr. Gershkovich be dropped and he be immediately released.
 
Full statement: https://t.co/ou5EFAhWSV",LeaderMcConnell,en,,310,61,214,11,negative,0.15960000000000002
2023-04-05 15:41:31+00:00,1643640015761620996,"The Republic of Finland’s accession into NATO is outstanding news that further strengthens what is already the most successful alliance in the history of the human race. I am happy to welcome Finland to the trans-Atlantic Alliance.

Full statement: https://t.co/AM7H0zNYSF",LeaderMcConnell,en,,373,73,681,28,positive,0.97855
2023-03-31 23:21:25+00:00,1641943811059269637,"Wednesday's tragic accident at Ft. Campbell reminds us of the daily sacrifice that our Nation’s servicemembers and their families make. Elaine and I join Kentuckians in grieving the loss of these selfless men and women.

Full statement: https://t.co/vijF9U0jXv",LeaderMcConnell,en,,391,30,251,7,negative,0.07045000000000001
2023-03-30 16:21:09+00:00,1641475659405901825,"H.R. 1 is a bold and comprehensive step toward securing our energy future and helping working families. I applaud our House Republican friends for keeping their promises, standing with the American people, and passing this bill.

Full statement: https://t.co/5yyUrTe3SP",LeaderMcConnell,en,,264,30,124,15,positive,0.9754499999999999
2023-03-30 11:35:01+00:00,1641403652953763842,I am devastated to learn about the Army helicopter accident over Kentucky involving our brave 101st Airborne. My team is in contact with the Army and authorities on the ground. Please pray for our servicemembers and their families as we learn more.,LeaderMcConnell,en,,301,91,614,13,uncertain,0.4871
2023-03-29 18:21:29+00:00,1641143557049266178,"President Biden's WOTUS rule is yet another radical power grab. This new regulation would give unelected bureaucrats sweeping control over nearly every piece of Americans’ land that touches a pothole, ditch, or puddle.

My full statement: https://t.co/rrSdePccYt",LeaderMcConnell,en,,241,53,170,19,uncertain,0.5
2023-03-28 15:58:29+00:00,1640745179811381248,"While Congress debates sunsetting some military authorities in the Middle East, Iran-backed terrorists aren’t sunsetting their war against us.

Pres. Biden must change his failed approach, rebuild deterrence, and protect Americans.

Full statement: https://t.co/RTdLJ9j1Vs",LeaderMcConnell,en,,144,15,62,3,negative,0.06709999999999999
2023-03-27 13:45:34+00:00,1640349344279797766,"I want to sincerely thank everyone for all the kind wishes. I’m glad to be home and working for Kentuckians and the Republican Conference.
https://t.co/hOs9d1wlM4",LeaderMcConnell,en,,379,39,316,29,positive,0.95845
2023-03-08 18:49:04+00:00,1633540353868324888,"President Biden thinks flip-flopping on one D.C. crime bill will stop Democrats' bad press on violent crime. Not a chance. The whole country is suffering, not just Washington — after years of pro-criminal policies and anti-cop rhetoric from federal, state, and local Democrats.",LeaderMcConnell,en,,2179,91,711,108,negative,0.01705000000000001
2023-03-08 16:20:43+00:00,1633503019458338818,"There he goes again. President Biden fearmongering about democracy every time he's facing bad headlines. It's total disinformation. The Georgia law he attacked created record-high turnout, fast lines, and high voter satisfaction including among Black voters.",LeaderMcConnell,en,,758,64,300,51,negative,0.30910000000000004
2023-03-07 19:39:00+00:00,1633190529776140297,The White House and House Democrats came out against Republicans overturning D.C.’s soft-on-crime law. Now Dems want to flip-flop. But the record’s clear. Last year every Senate Democrat voted on party lines against using some of their reckless spending spree to combat crime.,LeaderMcConnell,en,,2290,81,374,81,negative,0.17570000000000002
2023-03-06 22:38:20+00:00,1632873275985477632,"Pres. Biden’s mistakes have reduced America's influence and credibility in the Middle East. We must not push away our partners through weakness or blunders. The U.S. will have a weaker, not stronger, hand in Asia if we strategically concede the Middle East to China and Russia.",LeaderMcConnell,en,,514,29,180,25,negative,0.049850000000000005
2023-03-06 22:04:25+00:00,1632864738836086787,Elaine and I send our deepest condolences to the grieving families who lost loved ones as a result of the severe weather across Kentucky. We will continue to pray for all of the storm victims and their families and I stand ready to assist with our recovery in the days ahead.,LeaderMcConnell,en,,196,14,118,3,negative,0.39885
2023-03-02 17:03:03+00:00,1631339346858057735,Our country's decline in law and order hasn’t been happenstance. Today’s Democratic Party has made a deliberate decision to make public safety and innocent citizens a lower priority than repeat criminal offenders. The American people want and deserve law and order.,LeaderMcConnell,en,,1088,104,702,84,uncertain,0.5129
2023-03-01 15:53:16+00:00,1630959394560040960,Americans deserve a judiciary made up of the best and brightest. But Democrats' nominees have fewer top clerkships and top academic honors than Republicans’ nominees had. One Biden nominee didn't know Article II of the Constitution. Another attacked a teenage victim’s anonymity.,LeaderMcConnell,en,,550,66,380,35,positive,0.9190499999999999
2023-02-28 18:05:49+00:00,1630630364518526978,"Democrats want Washington to dictate your childcare choices, your kitchen appliances, your small business decisions, and your local voting laws. But the one thing Congress shouldn't address is runaway violent crime in D.C. itself?

Dems are just trying to duck a debate on crime.",LeaderMcConnell,en,,451,66,319,31,negative,0.025349999999999984
2023-02-28 16:18:38+00:00,1630603392455262208,"The Biden Administration wants to let money managers use Americans’ retirement savings to push left-wing political causes while decreasing the return on investment for workers. Yet another Democrat attack on families' finances.
 
The Senate's going to vote this week.",LeaderMcConnell,en,,603,154,622,35,negative,0.26165
2023-02-27 21:40:37+00:00,1630322032981188612,"I spent last week meeting with America's allies and partners across Europe and the Middle East. Our friends' hunger for American strength and leadership in the world is palpable. And even more important, our own country's core national interests depend on it.",LeaderMcConnell,en,,431,41,342,31,positive,0.9061
2023-02-24 17:13:14+00:00,1629167581985935360,"A year into Russia’s escalation in Ukraine, it’s safe to say it has not turned out how Putin thought it would. He thinks he can wear the free world down. Today alongside President Niinistö, we delivered the message that we will continue to support Ukraine. https://t.co/rJP8g24o20",LeaderMcConnell,en,,1420,579,4070,150,positive,0.9179999999999999
2023-02-24 14:28:18+00:00,1629126076520693760,The innocent people of Ukraine have suffered devastating violence and destruction at the hands of Vladimir Putin and his war machine for years. The bloody full-scale escalation that he began one year ago with zero justification is just the latest chapter.,LeaderMcConnell,en,,720,135,907,67,negative,0.016500000000000015
2023-02-23 22:47:15+00:00,1628889249675198465,"Today, Senate colleagues and I met with PM @netanyahu in Jerusalem. Grateful for our shared commitment to the U.S.-Israel relationship. https://t.co/rEeyWVjG4i",LeaderMcConnell,en,,166,42,256,9,positive,0.8953
2023-02-22 21:42:22+00:00,1628510535351238661,Glad to sit down with President @Isaac_Herzog and discuss the future of the U.S.-Israel partnership. https://t.co/pH99VfjtrN,LeaderMcConnell,en,,211,24,157,9,positive,0.7294
2023-02-22 18:19:42+00:00,1628459533449273344,Shared challenges make America and Israel strong allies — but it's our shared values that make us such strong friends. Glad to be with so many friends in Israel today. https://t.co/UoyGiE01sR,LeaderMcConnell,en,,143,33,203,11,positive,0.9907
2023-02-21 18:49:14+00:00,1628104577365966872,The women and men of the @USAFCENT @380AEW work every day to keep America safe. It was an honor to thank them in person. https://t.co/0l6zfa24Zg,LeaderMcConnell,en,,102,29,143,2,positive,0.91125
2023-02-21 16:45:27+00:00,1628073425926324226,The Abrahamic Family House is a powerful symbol of the strength of the Abraham Accords. Proud to advance U.S.-Emirati relations with @SenateGOP colleagues this week. https://t.co/59nt9jYRyT,LeaderMcConnell,en,,147,39,207,9,positive,0.9220999999999999
2023-02-20 18:20:52+00:00,1627735049297698816,An honor to meet the Marines stationed at @USAinKSA. Grateful to them and all those who have volunteered to serve our nation in uniform. https://t.co/NAKyio8JvJ,LeaderMcConnell,en,,276,48,359,16,positive,0.86755
2023-02-17 16:29:26+00:00,1626619843385458688,Proud to take the case for an even stronger trans-Atlantic alliance directly to our allies today @MunSecConf. My full remarks: https://t.co/CEwSwoMmnZ,LeaderMcConnell,en,,277,47,168,20,positive,0.8453999999999999
2023-02-17 14:52:35+00:00,1626595470796795908,Glad to meet today with German Chancellor @OlafScholz. We’re in a critical moment for American and European commitments to our militaries and our collective defense. https://t.co/r8wPe0dCP5,LeaderMcConnell,en,,674,69,520,40,positive,0.70095
2023-02-16 14:40:00+00:00,1626229914151297028,"Tune in now: I’m joining @AmericaNewsroom on @FoxNews to discuss the war in Ukraine, China’s spy balloons, and how President Biden’s foreign policy is falling short.",LeaderMcConnell,en,,500,21,139,37,negative,0.16475
2023-02-09 16:19:50+00:00,1623718323060936704,Russia's brutal aggression has brought @NATO even closer together. Our allies are deepening their commitments to collective defense. Glad to meet with Secretary General @jensstoltenberg today and discuss the future of the strongest military alliance the world has ever known. https://t.co/ClgZnuYadF,LeaderMcConnell,en,,712,99,652,39,positive,0.57655
2023-02-08 04:03:36+00:00,1623170659718160385,America’s youngest governor @SarahHuckabee is right: Two years of total Democrat control in Washington made America weaker. But Republicans at every level of government are fighting for families and holding President Biden and his party accountable.,LeaderMcConnell,en,,3807,552,7492,256,negative,0.41725
2023-02-07 20:24:03+00:00,1623055007598649351,Tune in: I’m joining @MarthaMaccallum on @FoxNews to discuss President Biden’s belated response to China’s balloon intrusion and take stock of the failures of his first two years in office.,LeaderMcConnell,en,,389,22,198,29,negative,0.2706
2023-02-07 20:01:06+00:00,1623049231521947660,Tune in: I’m joining the @GuyBensonShow on @FoxNewsRadio to discuss how two years of mistakes from President Biden’s Administration have hurt American families.,LeaderMcConnell,en,,678,38,365,37,negative,0.1452
2023-02-06 14:59:19+00:00,1622610897574174721,The world is grieving with the people of Turkey and Syria following this devastating earthquake. Praying for all who are mourning and working to rescue survivors. We stand with our NATO ally Turkey and with the Syrian people who already suffer daily under the Assad regime.,LeaderMcConnell,en,,217,41,354,9,negative,0.06214999999999998
2023-02-05 18:05:12+00:00,1622295289406148610,"Whether it’s spy balloons or spy satellites, China’s military modernization effort is no joke. I hope President Biden’s belated decision to finally do the right thing carries over into a more serious approach to America’s top adversary. My full statement: https://t.co/fli9tLbe5v",LeaderMcConnell,en,,1064,100,807,73,positive,0.5538
2023-02-02 17:43:00+00:00,1621202540418187267,"Americans deserve better than runaway inflation, surging crime, open borders, and failing schools. I'm excited the nation will hear from Gov. Sanders after the State of the Union on Tuesday. A sharp contrast with this exhausted, failing Administration. https://t.co/vhAr3fvbrA",LeaderMcConnell,en,,1804,172,1345,101,negative,0.08700000000000002
2023-01-31 17:55:40+00:00,1620480949418094593,"Is this the caliber of legal expert with which President Biden is filling the federal bench? For lifetime appointments?

The American people deserve the best and brightest.",LeaderMcConnell,en,,730,288,1091,54,positive,0.93835
2023-01-25 23:40:55+00:00,1618393509932990465,Glad the Biden Administration and our European allies have heeded Republicans’ calls to commit battle tanks to Ukraine’s fight to push back Russia’s invasion. Crucial next step is to quickly expand and improve our underlying defense industrial capabilities.,LeaderMcConnell,en,,2038,135,1226,179,positive,0.8453999999999999
2023-01-25 19:09:23+00:00,1618325176420290560,"Radical woke prosecutors, runaway city councils — Democrats’ answer to a violent crime wave is to go even softer on criminals.

Let's be clear. Drugs belong off our streets. Career criminals belong behind bars. And politicians who put innocent citizens last belong out of office.",LeaderMcConnell,en,,1678,229,1725,143,negative,0.052149999999999974
2023-01-20 15:03:48+00:00,1616451432915369985,Proud of the Kentuckians and all Americans standing up for human dignity at this year’s March for Life. I’m honored to stand together with you today and everyday in solidarity with the most vulnerable in our society.,LeaderMcConnell,en,,1405,115,1308,83,positive,0.93135
2023-01-18 21:39:27+00:00,1615826224554692610,We stand with the people of Ukraine grieving the loss of their Interior Minister and all those killed in the tragic helicopter crash. I know their commitment to the defense of their country and its freedom and sovereignty will live on as Ukraine keeps up its brave fight.,LeaderMcConnell,en,,1724,384,4464,117,negative,0.11414999999999997
2023-01-16 16:58:31+00:00,1615030751803605006,"Today we honor an American hero, the Rev. Dr. Martin Luther King, Jr. His dream of equal justice and abundant opportunity inspired our nation to make historic progress and continues to make us better to this day.",LeaderMcConnell,en,,1974,111,1315,419,positive,0.9858
2023-01-12 20:22:02+00:00,1613632416148594688,"I am thrilled that Nebraska’s outstanding former Governor Pete Ricketts will be joining us in the Senate. He’ll be a powerhouse addition to our Republican Conference. I look forward to working closely with Pete for years to come.

My full statement: https://t.co/oqgfSea3bv",LeaderMcConnell,en,,615,38,277,26,positive,0.89225
2023-01-07 05:38:39+00:00,1611598165538373632,"Congratulations to Speaker McCarthy and the Republican House majority. Senate Republicans look forward to working together to check and balance Washington Democrats, bring oversight to this reckless Administration, fight the far left’s radical policies, and defend America.",LeaderMcConnell,en,,8182,381,3976,484,negative,0.39585
2022-12-31 16:20:54+00:00,1609223079623811072,"Saddened to hear of the passing of Pope Emeritus Benedict XVI, a brilliant scholar and leading light for Catholics the world over. May he rest in peace.",LeaderMcConnell,en,,518,37,221,13,positive,0.7997000000000001
2022-12-30 20:03:21+00:00,1608916673310126081,Appalling and illegitimate verdict from an illegitimate sham trial. Burma’s long-suffering people deserve a return to democracy and an end to the Tatmadaw’s brutal tyranny. The Biden Administration and Burma’s neighbors need to keep dialing up the pressure on the junta.,LeaderMcConnell,en,,749,130,400,49,negative,0.09899999999999998
2022-12-25 11:00:30+00:00,1606968120152920064,"I hope this holiday season brings everyone a chance for prayer and family time. Today, I’m thinking especially of the brave servicemembers and Kentuckians in uniform who are giving up time with their families to keep the rest of us safe. Merry Christmas. https://t.co/09akJ1gBFZ",LeaderMcConnell,en,,14959,253,2082,830,positive,0.9806
2022-12-24 15:26:29+00:00,1606672668719288321,"Continuing our support for Ukraine is morally right, but it is not only that. It is also a direct investment in cold, hard, American interests. https://t.co/zlWoAVz3Kk",LeaderMcConnell,en,,38469,4897,48060,4337,positive,0.7059
2022-12-15 15:54:57+00:00,1603418341087084546,"The Biden Administration’s COVID-19 vaccine mandate for our military has hurt readiness and retention. Big win for Senator @MarshaBlackburn, Senate Republicans, and most importantly for the men and women who bravely serve our nation in uniform.",LeaderMcConnell,en,,4906,201,1334,164,positive,0.9035
2022-12-07 18:36:23+00:00,1600559863557283841,"To avoid another December 7th or September 11th, Congress must keep focus on defending America, projecting power, and modernizing our military. The strong bipartisan NDAA named for @JimInhofe is a crucial first step. But our work's not finished. https://t.co/ET8Gdtj3JW",LeaderMcConnell,en,,3010,51,189,121,positive,0.5703
2022-11-30 18:09:15+00:00,1598016320666492929,"Homicides and violent crime are exploding. And what are Washington Democrats doing, just this week? Talking about new proposals to defund police departments.",LeaderMcConnell,en,,9457,506,2740,641,negative,0.0937
2022-11-28 22:48:25+00:00,1597361800067960835,"Since President Biden took office, prices have soared by 13.9%. Democrats’ reckless spending has pushed inflation to its highest level since the fallout from the Carter Administration.",LeaderMcConnell,en,,9400,450,2844,720,negative,0.29905000000000004
2022-11-24 12:00:02+00:00,1595749078658269184,"Today, families and friends gather to give thanks for the blessings we share as Americans. I'm especially grateful to the men and women in uniform serving away from home to protect and ensure these blessings. I wish you and your family a very Happy Thanksgiving. https://t.co/EAnXHDCfzk",LeaderMcConnell,en,,934,52,623,38,positive,0.9912000000000001
2022-11-17 16:24:13+00:00,1593278847901900800,"I’m proud of Senators Thune, Barrasso, Ernst, Capito, and Daines, who were elected to take on critical responsibilities in our Republican Conference. It is the honor of a lifetime to serve alongside my distinguished colleagues as Senate Republican Leader. https://t.co/zZQzQFlhRB",LeaderMcConnell,en,,2103,62,527,125,positive,0.8062
2022-11-16 20:44:54+00:00,1592982061253787648,I'm honored that my Republican colleagues have reelected me to lead our outstanding Conference. Our united team is full of energy and ideas. We're going to fight Democrats’ recklessness &amp; promote our commonsense conservative vision to improve families' lives &amp; strengthen America.,LeaderMcConnell,en,,13738,343,3855,1240,positive,0.9789
2022-11-11 12:03:13+00:00,1591038836280152064,"Over the past 246 years, millions of brave Americans have joined the ranks of our Armed Forces and sworn to support and defend the Constitution of the United States. Today, to everyone who has served our nation in uniform: thank you, and Happy Veterans Day. https://t.co/k0kQhb193b",LeaderMcConnell,en,,3184,85,851,135,positive,0.96685
2022-11-03 02:20:45+00:00,1587993151003889667,"President Biden is desperate to change the subject from inflation, crime, and open borders. Now he's claiming that democracy only works if his party wins.

What nonsense. Americans aren't buying it.

Ask how the last two years have affected your family, and then get out and vote!",LeaderMcConnell,en,,8432,801,4363,542,negative,0.2713
