DateTime,TweetId,Text,Username,Language,Hashtags,ReplyCount,RetweetCount,LikeCount,QuoteCount
2023-05-15 13:14:55+00:00,1658098636616617985,"An Idaho mother faced two options: Continue a pregnancy likely to end in miscarriage or stillbirth, with risks to her own health, or travel out of state for an abortion. 

These stories are playing out all over the country.

https://t.co/m4kfNO03PC",HillaryClinton,en,,14054,5916,21241,768
2023-05-09 17:19:13+00:00,1655985787060486165,"Big Tech companies like Google are putting Americans' reproductive rights at risk. 

Watch a new video from @onwardtogether partner @accountabletech about how we can change that.",HillaryClinton,en,,634,498,1260,28
2023-05-09 13:40:20+00:00,1655930704822403072,"I can't stop thinking about this beautiful young family, murdered with an AR-15 style rifle while running errands. 

Ban assault weapons now.",HillaryClinton,en,,30887,10680,70300,1984
2023-05-09 12:52:06+00:00,1655918565965414403,"It's your last chance to RSVP to join me, @TeamPelosi, @VWOfficial, and @JahanaHayesCT for an evening all about electing women candidates and other Democrats. 

Celebrate with us this Wednesday! https://t.co/4QAGUdbEVL https://t.co/HrFuMIJNTh",HillaryClinton,en,,1742,264,1087,67
2023-05-08 22:01:25+00:00,1655694421235580929,"Hundreds of friends and fans gathered today at St. John the Divine in NYC to remember the life of our friend Liz Robbins— trailblazer, political activist, philanthropist, and world-class friend. We’ll miss her so!",HillaryClinton,en,,757,268,7275,23
2023-05-08 19:42:42+00:00,1655659508113240066,The Supreme Court shouldn't be the only branch of the United States government without an enforceable code of ethics.,HillaryClinton,en,,24303,5615,33691,1869
2023-05-08 18:26:40+00:00,1655640373572644864,"In Canada, red is my color. Thanks for a wonderful conversation about how to deliver a better future for all, @Liberal_Party! https://t.co/trhlr3eS8G",HillaryClinton,en,,4532,1160,13149,290
2023-05-06 21:19:05+00:00,1654958991087108097,Thanks for a truly special visit to Ottawa!,HillaryClinton,en,,2588,823,7145,90
2023-05-06 21:17:27+00:00,1654958580590624768,"It's been my great privilege to learn from, and about, the incredible women of @vitalvoices over the years. Here's to even more connections and conversations.",HillaryClinton,en,,654,362,2316,23
2023-05-05 17:28:36+00:00,1654538599348551685,"We've got a real superstar line-up for our event to help elect Democratic women. 

@JahanaHayesCT will join @VWOfficial, @TeamPelosi, and me on May 10. 

Come along for a lovely evening of taking stock and looking forward! https://t.co/zD7LsAbgoa https://t.co/Rxn0PNQ5p3",HillaryClinton,en,,741,388,1795,36
2023-05-05 16:41:56+00:00,1654526855519535111,Today's job numbers are the latest proof—Democratic presidents deliver jobs! https://t.co/GkUQUOSmXl,HillaryClinton,en,,21805,4023,16760,970
2023-05-02 22:44:16+00:00,1653530877543022597,"Deeply concerned by the passing of the world's most extreme anti-LGBTQ legislation by the Ugandan parliament. The bill threatens the basic human rights of all Ugandans and puts the lives of LGBTQ people, &amp; their defenders like @frankmugisha at grave risk.",HillaryClinton,en,,17252,2709,12976,1088
2023-05-02 16:23:09+00:00,1653434966376685569,"Technology only truly works if benefits people and society. 

We need strong regulation at the outset to ensure that it does. 

AI is no exception. https://t.co/HsEeFAqlv9",HillaryClinton,en,,789,484,2310,47
2023-05-01 17:50:33+00:00,1653094573210492931,See you in Ottawa!,HillaryClinton,en,,2971,634,4861,130
2023-05-01 16:44:18+00:00,1653077900202070016,"Donald Trump promised he'd reduce the national debt. It may shock you to learn that he lied.

https://t.co/dQz0gSxusF https://t.co/xKws5uwZ41",HillaryClinton,en,,34229,9416,37533,1684
2023-04-28 18:56:36+00:00,1652024031313313815,"Lovely news! 

The one and only Vanessa Williams (@VWOfficial) will join me and @TeamPelosi for a Mother's Day celebration to elect more Democratic women. 

Will you? 

https://t.co/4QAGUdbEVL https://t.co/1j0CTiIHZp",HillaryClinton,en,,2581,998,5548,114
2023-04-28 18:43:06+00:00,1652020633000132644,"I hope you'll join my dear friends Kitty Higgins, @MelanneVerveer, @NancySoderberg, and Susan Brophy on Monday for a discussion about the incredible women who helped bring peace to Northern Ireland.",HillaryClinton,en,,369,264,1091,20
2023-04-27 18:58:27+00:00,1651662105513173023,President Biden will never force middle class and working families to bear the burden of tax cuts for the wealthiest — which is exactly what MAGA Republicans just voted to do. https://t.co/mG4Xvaz1Ev,HillaryClinton,en,,20803,6836,21210,895
2023-04-25 13:32:28+00:00,1650855293406904320,"Joe and Kamala are the best people for the job of defending our democracy, fighting for our rights, and making sure everyone has a fair shot. 

Join me in becoming a part of their re-election campaign, starting today. https://t.co/RH881JCR75",HillaryClinton,en,,18094,4186,24924,1060
2023-04-24 14:37:38+00:00,1650509308411494410,"Speaker of the House Kevin McCarthy is making a ransom demand. His hostage is the economy and America’s credibility.

Read my view of the debt ceiling debate at @nytopinion:

https://t.co/N2qqYKz3Hw",HillaryClinton,en,,4595,1983,6694,202
2023-04-22 14:19:11+00:00,1649779890315579393,"My most profound hope for my grandchildren, and for every child, is that they have the chance to live up to their God-given potential. To do it, they'll need a healthy planet. 

This Earth Day, let's recommit to leaving them a thriving place to reach for their dreams. https://t.co/S5ZzMdCeoJ",HillaryClinton,en,,12639,5387,52403,744
2023-04-20 16:02:59+00:00,1649081234511806465,"The good news you might not yet have heard this week: President Biden just took transformational action for American families. 

Congratulations to all the advocates for access to child care and long-term care, including many @onwardtogether partners. 💚",HillaryClinton,en,,1158,1278,5347,52
2023-04-20 14:39:37+00:00,1649060253307117569,"“How Saba Kept Singing” follows Holocaust survivor David “Saba” Wisnia as he travels back to Auschwitz with his family to uncover his past. You can watch this inspiring film from @HiddenLightPrd, @SaraTaksler, &amp; @RetroReport on YouTube: https://t.co/1gaFVsMZ9P #HowSabaKeptSinging https://t.co/fhx0EfD3qD",HillaryClinton,en,['HowSabaKeptSinging'],153,215,896,20
2023-04-20 13:16:08+00:00,1649039243962974208,"2022 was a big year for the @ClintonFdn. Huge thank you to our partners, supporters, staff, and everyone who keeps the focus on building a more inclusive, equitable, and sustainable world. https://t.co/njfnEwEKcj",HillaryClinton,en,,426,221,1428,23
2023-04-19 17:35:15+00:00,1648742068439613461,Sharing this mantra for anyone who needs to hear it!,HillaryClinton,en,,763,331,2027,29
2023-04-19 16:53:28+00:00,1648731550811291649,Can’t wait to meet the first group of Scholars!,HillaryClinton,en,,302,164,1244,8
2023-04-19 15:57:34+00:00,1648717483468021761,"Divides can be crossed. 

Bridges can be built. 

People can get along with former adversaries. 

Hope is possible, and necessary. #Agreement25 https://t.co/0tLwubBCci",HillaryClinton,en,['Agreement25'],5750,1262,13370,296
2023-04-18 17:37:09+00:00,1648380157126754327,"How did a people determined to end violence, and courageous leaders, create lasting peace for Northern Ireland? Here's the ""Explainer-in-Chief"":",HillaryClinton,en,,487,472,2214,33
2023-04-18 16:20:55+00:00,1648360970312466446,Congratulations to all of the exceptional awardees! @QUBelfast,HillaryClinton,en,,186,215,1629,10
2023-04-18 14:57:22+00:00,1648339948045496320,"As Republicans declare war on Disney, I know whose side I'm on... https://t.co/THiLKOzo8v",HillaryClinton,en,,15084,4588,53572,1546
2023-04-18 13:52:43+00:00,1648323674653573121,The longevity of the Good Friday Agreement remains a testament to democracy's power to transcend divisions and deliver peace. @QUBelfast #Agreement25,HillaryClinton,en,['Agreement25'],250,249,1702,6
2023-04-18 12:21:51+00:00,1648300808788668417,It matters that we choose representatives who prioritize children and families. Become a member of @onwardtogether for a chance to join me and @TeamPelosi on May 10 to celebrate Mother's Day and help elect more Democratic women! https://t.co/4QAGUdbEVL https://t.co/sLJLezpsc4,HillaryClinton,en,,1915,902,4203,105
2023-04-17 12:36:41+00:00,1647942152524115968,I wrote a short essay for @TIME about one of my young heroines: Oleksandra Matviichuk. She and her team at the Center for Civil Liberties are documenting Russia's war crimes against civilians in Ukraine and fighting for their democracy. #TIME100 https://t.co/kZT1TjseYA https://t.co/IXa7eU9Feq,HillaryClinton,en,['TIME100'],424,569,2909,23
2023-04-16 17:48:37+00:00,1647658268599123973,"What a joy to join a special screening of ""Lyra"" this weekend in Belfast. More people should know about the life, death, and lasting legacy of journalist Lyra McKee. 

I'm grateful @HiddenLightPrd has been a part of sharing her story.

Photos: @HardPinMedia https://t.co/MgtTPG2rPQ",HillaryClinton,en,,602,557,4082,41
2023-04-16 16:07:19+00:00,1647632772528218112,So thrilled to be here to mark this moment and look ahead to what's next in the ongoing work for peace.,HillaryClinton,en,,704,448,3910,39
2023-04-13 17:45:37+00:00,1646570346311479296,Please share.,HillaryClinton,en,,818,3244,7133,41
2023-04-13 15:40:31+00:00,1646538867690942466,What Sen. @CoryBooker said. https://t.co/3yfBjYc4Ec,HillaryClinton,en,,984,1386,6508,59
2023-04-12 15:04:35+00:00,1646167435844755457,Neither our Founders—nor prior generations of Supreme Court Justices or members of Congress—would believe what is being done to our children in the name of the Bill of Rights. Shameful.,HillaryClinton,en,,13444,3442,11915,611
2023-04-11 17:17:15+00:00,1645838434081046553,"Next week, I'll have the honor of recognizing 25 women from across the political and civic spectrum who have helped further the cause of peace in Northern Ireland and beyond. #Agreement25
https://t.co/01PVfLzEFF https://t.co/z4zLeWl54E",HillaryClinton,en,['Agreement25'],784,406,3133,34
2023-04-11 13:27:37+00:00,1645780644809588736,You (truly) love to see it.,HillaryClinton,en,,2956,1672,17359,111
2023-04-09 18:53:16+00:00,1645137823039643649,"Read this today to believe that hope is real, change is possible, and conflicts can end. An important message for Passover, Easter and the future. https://t.co/217MohY2bU",HillaryClinton,en,,729,753,3876,45
2023-04-09 12:30:00+00:00,1645041370569011200,Wishing a happy Easter to everyone celebrating! https://t.co/e12Y0k4czy,HillaryClinton,en,,4644,1660,28672,212
2023-04-07 13:35:52+00:00,1644333167719993344,"Following yet another school shooting, Tennessee Republicans have moved on from offering empty ""thoughts and prayers"" in place of action. 

Now they've expelled two Democratic legislators who demanded safety for students and educators who just want to learn and teach in peace.",HillaryClinton,en,,10403,3677,21929,430
2023-04-05 21:49:20+00:00,1643732578845720576,"To everyone marking Passover today, chag sameach. Wishing you a joyous celebration of freedom with family and friends.",HillaryClinton,en,,740,441,3705,27
2023-04-05 16:09:35+00:00,1643647075781885955,"There have been 135 mass shootings so far this year in America. 

It's barely April. 

Ban assault weapons now. https://t.co/TpX1huHOiI",HillaryClinton,en,,19043,5536,22127,835
2023-04-05 14:10:28+00:00,1643617099456053257,"Congratulations to Judge Janet Protasiewicz for her victory in yesterday's Wisconsin Supreme Court election. 

Voters decisively chose reproductive freedom and democracy over the alternative—and thank goodness! On, Wisconsin!",HillaryClinton,en,,4520,2827,24316,223
2023-04-04 14:03:32+00:00,1643252969977028614,"Do you (or someone you know) vote in Wisconsin? 

It's Election Day! 

Spread the word: vote Judge Janet Protasiewicz to protect our democracy and defend reproductive freedom. https://t.co/xjaTvS28P0",HillaryClinton,en,,4163,3735,13623,334
2023-04-03 13:08:43+00:00,1642876786194235393,"Join @SpeakerPelosi and me today with @ColumbiaSIPA to talk about Ukraine, the state of democracy across the world, and the fight for women's rights here at home. 
Register for the livestream and join us from 12:30pm to 2pm ET: https://t.co/K6dWPw0cYs https://t.co/n89NC5x6Vx",HillaryClinton,en,,891,566,2993,40
2023-03-30 16:23:38+00:00,1641476287418998786,"When it comes to gun violence, MAGA Republicans are clear: they're ""not gonna fix it.""",HillaryClinton,en,,2218,2267,8073,173
2023-03-28 14:08:30+00:00,1640717504342523904,"We had an assault weapons ban from 1994-2004 that prohibited the manufacture or sale for civilian use of certain semi-automatic weapons and banned magazines with 10 rounds or more. 

Mass shootings dropped during that decade. 

We did it once and should do it again.",HillaryClinton,en,,15251,14928,80342,1184
2023-03-27 15:35:11+00:00,1640376930485633028,"This Women’s History Month, remember: we’re not just fighting against attacks on our rights. We are fighting for a future where everyone has the opportunity to live up to his or her potential. https://t.co/4lKamd2xdT",HillaryClinton,en,,1115,836,5185,86
2023-03-23 13:21:56+00:00,1638893843385909248,"One party is trying to make Americans' lives better. 

The other party is trying to distract Americans from the fact that they're not even trying.",HillaryClinton,en,,2797,2539,9664,205
2023-03-22 18:42:30+00:00,1638612131082805305,What Tammy said.,HillaryClinton,en,,433,954,7100,39
2023-03-22 16:18:44+00:00,1638575950681063426,"Looking forward to meeting you, @columbia students!",HillaryClinton,en,,258,213,1267,19
2023-03-22 14:02:56+00:00,1638541776804773890,"Girls in Afghanistan should be going back to school tomorrow, but the Taliban is only allowing boys to be educated. #LetAfghanGirlsLearn https://t.co/tveFWEwSZR",HillaryClinton,en,['LetAfghanGirlsLearn'],2251,923,3811,422
2023-03-21 15:52:30+00:00,1638206961232539649,"If we want to keep the planet habitable for our kids and grandkids, the world's leading climate scientists say, we need to act now. Later will be too late. https://t.co/TmAElH377l",HillaryClinton,en,,2204,1502,6487,186
2023-03-21 13:48:12+00:00,1638175680105185281,"Women in states with abortion bans are nearly three times more likely to die during pregnancy, childbirth or soon after giving birth. Read that sentence again. https://t.co/x7X5n8reZ9",HillaryClinton,en,,1084,6049,13809,320
2023-03-17 13:28:30+00:00,1636721169196777473,I so enjoyed reflecting with @GIWPS yesterday on the 25th anniversary of the Good Friday Agreement and the courage and hard work it all took. You can watch the full event here: https://t.co/ogSYnQbXwq,HillaryClinton,en,,402,212,1313,11
2023-03-16 13:11:35+00:00,1636354524133588992,"If you want to elect leaders who will support teachers and doctors—not ban books and cut off care—apply to Arena Academy (an @onwardtogether partner!). They’ll help you get trained, get hired, and get to work electing Dems up and down the ballot.",HillaryClinton,en,,376,498,1827,26
2023-03-15 20:36:11+00:00,1636104023064338443,"Pat Schroeder was a fierce force for good, using her 24 years in public service to advocate for women and families. ""You can't wring your hands and roll up your sleeves at the same time,"" she'd say. We'll miss her!",HillaryClinton,en,,237,410,2717,17
2023-03-15 16:37:04+00:00,1636043851100979203,"The work of sustaining peace is never done.

As we prepare to mark the 25th anniversary of the Good Friday Agreement, join us for a conversation hosted by @giwps on Northern Ireland and the role of women leaders in shaping its future. Tomorrow at 10am ET! https://t.co/QmK76PrAkD",HillaryClinton,en,,153,196,1070,14
2023-03-15 14:56:22+00:00,1636018507434393603,Calling all my fellow grandparents and parents—highly recommend this delightful new children's book!,HillaryClinton,en,,142,266,1306,9
2023-03-15 14:12:21+00:00,1636007430214631424,"It filled my cup to join @ZelenskaUA, @billiejeanking, @gloriasteinem, and @morningmika at the @Forbes 30/50 Summit earlier this month. These women! https://t.co/VSsMVEtRbJ",HillaryClinton,en,,233,274,2124,19
2023-03-14 17:45:46+00:00,1635698751363772416,"Next month, the Wisconsin Supreme Court election will determine the future of reproductive rights for millions. 

@JanetForJustice is the progressive candidate who believes women should be able to make their own health care decisions. Help elect her: https://t.co/mmwPaevWVD",HillaryClinton,en,,1293,2995,7369,144
2023-03-14 15:25:45+00:00,1635663514961420290,"I'll be hosting a conference at @QUBelfast next month to reflect on 25 years of the Belfast/Good Friday Agreement. 

Civic leaders who have contributed to peace and reconciliation will join @BillClinton and me to take stock of this historic turning point. https://t.co/1Ym6pAkkNj",HillaryClinton,en,,217,235,1236,19
2023-03-12 15:46:46+00:00,1634944027635388416,"Our democracy needs us to be joiners! 

Happy to have been interviewed for @JoinOrDieFilm, premiering at @sxsw this weekend, to share this urgent message. 

See the trailer below:

https://t.co/H3t92u0Uyk",HillaryClinton,en,,328,347,1498,33
2023-03-09 13:15:54+00:00,1633818898284924928,"As @POTUS says, show us your budget and we'll see what you really value. 

A new analysis finds the Republican Study Committee's formal budget proposal would slash Medicare by a drastic 24%. 

https://t.co/MOZGMUkkI2",HillaryClinton,en,,519,828,2362,46
2023-03-08 14:18:49+00:00,1633472343128383490,"One way to mark #IWD2023—listen to two women talking about ""Women Talking""! 

I spoke to Frances McDormand about her Oscar-nominated new film, her many iconic roles, and her road ahead. Listen to You &amp; Me Both wherever you get your podcasts. https://t.co/ZDpQHmuxzN https://t.co/etjzbh40wb",HillaryClinton,en,['IWD2023'],301,332,1725,33
2023-03-08 00:59:54+00:00,1633271289703006210,Women and girls represent 80% of climate refugees globally. I'm looking forward to working on this ever-more urgent issue with @ArshtRock and the @ClintonGlobal community.,HillaryClinton,en,,471,380,1613,33
2023-03-07 15:45:16+00:00,1633131711994142721,"Thanks again to the 800 students from around the world—plus many special guests—who joined us for @CGIU in Nashville this weekend. 

I'm forever inspired by the next generation's ideas, their energy, and their drive to make the world better for everyone. https://t.co/L5CZM1kCEe",HillaryClinton,en,,402,367,2704,31
2023-03-05 16:39:54+00:00,1632420685518602241,"Judy Heumann’s lifelong advocacy for the rights and dignity of people with disabilities made the world a better place for everyone. She served under Bill’s administration and with me at State, and her voice will be much missed. 
https://t.co/sNatiPFnoY",HillaryClinton,en,,190,583,2977,21
2023-03-04 21:26:03+00:00,1632130308140158979,"Thank you to @aijenpoo, @dmariscal_, and @bradleyml for helping equip the students of #CGIU2023 with the tools they need to lead!",HillaryClinton,en,['CGIU2023'],161,133,835,13
2023-03-04 02:51:43+00:00,1631849876257480704,"I always find so much sense in what you say, @SecretaryPete. Thanks for joining #CGIU2023 to address the next generation of leaders. https://t.co/u3NPWBgzeC",HillaryClinton,en,['CGIU2023'],4394,1831,13604,297
2023-03-03 19:36:38+00:00,1631740385742536704,Can’t wait!,HillaryClinton,en,,175,176,932,21
2023-03-02 19:14:00+00:00,1631372302330863617,"#CGIU2023 kicks off tomorrow, and I'm heading to @VanderbiltU to convene with the next generation of innovators and change-makers. 

Join our conversation about how to meet the biggest challenges and opportunities of our moment. RSVP to join us virtually: https://t.co/GhDjOoSoeB https://t.co/IPRs9DDySi",HillaryClinton,en,['CGIU2023'],258,233,1318,14
2023-03-01 16:01:42+00:00,1630961518048161792,Reminder: Most people in most states support a person's right to get a legal abortion. https://t.co/6gy78aBJrM,HillaryClinton,en,,1395,1009,7383,67
2023-02-28 17:07:13+00:00,1630615616729104389,"Expanding domestic production of the logic and memory chips that power our devices is a national and economic security imperative.

@SecRaimondo is leading the way with a blueprint for implementation.

This is smart industrial policy for the 21st century. https://t.co/EHNPKRGEGM",HillaryClinton,en,,191,323,1394,12
2023-02-28 16:18:05+00:00,1630603252990394368,"This weekend is going to be jam-packed with inspiring conversations, big ideas, and fresh solutions – see you in Nashville, @CGIU!",HillaryClinton,en,,187,195,994,7
2023-02-28 14:42:09+00:00,1630579111750926337,"Over two years, the Biden administration and Senate have confirmed 97 judges who strengthen our courts with their personal &amp; professional experience.

☑️3/4 are women
☑️2/3 are people of color
☑️1/4 were public defenders

Read the @civilrightsorg report: https://t.co/vQSTH6Mla1 https://t.co/VBPQk6Byj9",HillaryClinton,en,,987,964,5583,87
2023-02-27 13:57:30+00:00,1630205485415530499,"Happy birthday to my biking companion, travel buddy, co-author, producing partner, fellow advocate, and darling, darling, daughter. https://t.co/mKiiQXBnMn",HillaryClinton,en,,2812,2063,55399,185
2023-02-25 16:53:14+00:00,1629524935453417472,"The attacks on Rep. Judy Chu are false, racist, and xenophobic. All people of conscience should stand together to say so.",HillaryClinton,en,,1679,1846,12339,106
2023-02-23 22:32:00+00:00,1628885413283696641,"I add my voice to the chorus of people and institutions expressing concern for Azerbaijani activist Bakhtiyar Hajiyev. He's on hunger strike to protest his detention since December on politically-motivated charges, and his condition is deteriorating. The world is watching.",HillaryClinton,en,,830,741,4668,88
2023-02-22 14:52:59+00:00,1628407510280417281,"Don't look away from the horror that extreme anti-choice judges and politicians have forced on families across the country. 

Don't stop fighting to restore reproductive freedom. https://t.co/1KZFlCFJTw https://t.co/ElsuD89GY7",HillaryClinton,en,,1,942,3871,71
2023-02-21 15:04:25+00:00,1628047998314766338,Riding on a train to the front lines of the fight for democracy? Peak Biden. #RailForceOne https://t.co/rhN0qhAygq,HillaryClinton,en,['RailForceOne'],0,1266,9537,845
2023-02-17 16:00:56+00:00,1626612669695291392,Millions of Americans have depression. Some of them are in Congress. @JohnFetterman has shown leadership in sharing his experience and has doubtless helped others by talking publicly about seeking treatment. Wishing him a swift recovery.,HillaryClinton,en,,2364,2668,28301,141
2023-02-13 17:19:24+00:00,1625182865276256279,"New for Galentine's (and Valentine's): 

Shirts to make a statement about your love of human rights (and voting). 

Like everything in our Shop, it's union-made and proceeds support our progressive partners. 

https://t.co/1Fn0Qm9ABz https://t.co/2QGoryzqH7",HillaryClinton,en,,570,362,2328,35
2023-02-09 13:50:13+00:00,1623680672358363136,"I've been in India the last few days celebrating the 50th anniversary of the Self-Employed Women's Association (SEWA) and the legacy of its founder, my friend and hero Ela Bhatt. https://t.co/H6ExFOYpT1 https://t.co/pvlZKpB0MP",HillaryClinton,en,,0,343,2904,62
2023-02-08 13:28:32+00:00,1623312828504440833,"President Biden, VP Harris, &amp; Democrats have delivered:

✅Historic job growth
✅Historically low unemployment
✅Historic clean energy investments
✅Huge savings on household costs for families

All while tackling inflation and recovering from a  pandemic. 

Let's finish the job. https://t.co/0VBKXL45QC",HillaryClinton,en,,2174,2178,11281,165
2023-02-02 15:03:34+00:00,1621162417534431234,".@RonaldKlain has been one of the most effective White House Chiefs of Staff in history—overseeing huge wins on economic recovery, job creation, infrastructure investment, climate, and more. 

Thank you, Ron, for your service!",HillaryClinton,en,,0,1050,7927,65
2023-02-02 13:32:31+00:00,1621139501577011200,".@TimothyDSnyder is a preeminent expert on democracy. When he sounds the alarm on threats we haven't fully addressed, we should all listen. Read this piece.

https://t.co/BBZwnoWdEJ",HillaryClinton,en,,0,1119,2679,82
2023-02-01 17:43:49+00:00,1620840357008396288,I’m going for “Islands in the Stream.” He’s yelling nonsense syllables.,HillaryClinton,en,,2022,3643,54641,520
2023-02-01 16:39:37+00:00,1620824199865696256,"Regular reminder for those following along at home:

https://t.co/9jxNpOgMBu",HillaryClinton,en,,1658,1440,7056,158
2023-02-01 15:46:29+00:00,1620810830861471748,"The Iranian people have made themselves clear: They want freedom and democracy. Not dictatorship and theocracy.

Join me in standing with protestors calling for freedom. Add your name to @freedomhouse’s #IranSolidarity petition: https://t.co/7otBgqx6Av https://t.co/fOkr0S1Wms",HillaryClinton,en,['IranSolidarity'],3934,20173,39374,1176
2023-02-01 13:37:25+00:00,1620778348019597312,"My former colleague, Senator Jeff Bingaman, has just published an important book: ""Breakdown: Lessons for a Congress in Crisis."" 

I encourage everyone to read it and join a livestreamed conversation about what's wrong—and how to fix it—on February 11: https://t.co/PNDUFoHK5d",HillaryClinton,en,,224,316,1425,13
2023-01-31 19:30:33+00:00,1620504828307976193,Daily reminder that House Republicans want to impose a 30% national sales tax! https://t.co/RcKRbq9wzC,HillaryClinton,en,,0,872,2344,127
2023-01-30 19:45:45+00:00,1620146267069480960,"It's official: @CGIU's 15th annual meeting is headed to @VanderbiltU for a jam-packed weekend featuring the next generation of leaders. 

See you in Nashville for #CGIU2023!",HillaryClinton,en,['CGIU2023'],0,169,724,15
2023-01-25 15:37:35+00:00,1618271875561590787,Democrats deliver. Republicans wreak havoc.,HillaryClinton,en,,0,675,3056,98
2023-01-24 13:28:19+00:00,1617876953700392962,"As Chancellor of @QUBelfast, I'm offering an exceptional student a scholarship to help change our world. 

If you'd like to travel to Northern Ireland to study politics, conflict transformation or human rights, this opportunity is for you. https://t.co/heRl3iEcaa #LoveQUB https://t.co/jvdmeEsos2",HillaryClinton,en,['LoveQUB'],1,488,1960,59
2023-01-23 16:19:40+00:00,1617557688602312711,Every mass shooting is a tragic policy failure.,HillaryClinton,en,,0,722,3635,94
2023-01-22 18:11:37+00:00,1617223474170175488,"Protect choice everywhere. 

Shop our @onwardtogether collection and support our partner groups fighting for democracy and reproductive freedom.

https://t.co/D3UuwFynBW https://t.co/Rr9QEGhtB8",HillaryClinton,en,,0,340,1812,55
2023-01-22 16:19:05+00:00,1617195154351210496,"Today should have been the 50th anniversary of Roe v. Wade. 

We know MAGA Republicans won't stop until abortion is banned nationwide. 

So we can't stop fighting for reproductive freedom everywhere.",HillaryClinton,en,,0,2217,11144,228
2023-01-20 16:24:30+00:00,1616471740749864960,"Democrats deliver. Here's to pushing for more progress, @joebiden and @kamalaharris! https://t.co/GjU4TVlB9e",HillaryClinton,en,,0,1268,4494,114
